size,count
5580,1
5604,1
5646,1
5649,1
5664,1
5679,1
5684,1
5704,2
5705,2
5750,2
5768,1
5771,1
5776,1
5825,1
5840,1
5861,1
5871,1
5936,1
5948,1
5963,1
5985,1
6014,1
6044,1
6065,1
6071,1
6073,1
6074,1
6078,1
6095,1
6121,1
6215,1
6230,1
6234,1
6266,1
6273,1
6276,1
6281,1
6296,1
6311,1
6364,1
6365,1
6368,1
6395,1
6409,1
6418,1
6419,1
6420,1
6423,1
6449,1
6454,1
6479,1
6485,1
6521,1
6550,1
6566,2
6568,1
6600,1
6623,1
6734,1
6775,1
6803,1
6816,1
6819,1
6853,1
6916,1
6941,1
6955,1
6961,1
6968,1
6995,1
7013,1
7039,1
7045,1
7048,1
7061,1
7065,1
7066,2
7070,1
7094,1
7159,2
7163,1
7164,1
7180,1
7248,1
7254,1
7281,1
7306,2
7343,1
7379,1
7383,1
7385,1
7471,1
7475,1
7483,1
7490,1
7491,1
7518,1
7525,1
7550,1
7558,1
7563,1
7575,2
7620,1
7638,1
7650,1
7670,1
7671,1
7685,1
7716,1
7724,1
7726,1
7759,1
7790,1
7791,1
7796,1
7855,1
7865,2
7878,1
7883,1
7890,1
7903,1
7911,1
7918,1
7960,1
7976,1
7990,1
8006,1
8020,1
8083,1
8108,1
8129,1
8158,1
8160,1
8166,1
8169,2
8200,1
8210,1
8213,1
8218,1
8225,1
8235,1
8241,1
8299,1
8308,1
8309,2
8336,1
8345,1
8361,1
8373,1
8415,1
8416,1
8454,1
8551,1
8561,1
8565,1
8573,1
8580,1
8598,1
8601,1
8629,2
8649,1
8650,1
8651,1
8685,1
8694,1
8719,1
8723,1
8779,2
8826,1
8845,1
8855,1
8869,1
8870,1
8893,1
8945,1
8953,1
8955,1
8993,1
9009,1
9019,1
9031,1
9041,2
9059,1
9066,1
9093,1
9100,1
9119,1
9161,1
9203,1
9211,1
9225,1
9238,1
9251,1
9259,1
9269,2
9270,1
9288,1
9306,1
9321,1
9421,1
9503,1
9573,2
9595,1
9608,1
9616,1
9628,1
9650,1
9665,1
9680,1
9721,1
9740,1
9765,1
9768,1
9786,1
9790,1
9793,1
9803,1
9878,1
9879,1
9889,1
9891,1
9904,1
9934,1
9955,1
9960,1
9981,1
10029,1
10066,1
10085,1
10168,1
10175,1
10189,2
10194,1
10229,1
10256,1
10285,1
10290,1
10294,1
10320,1
10331,2
10361,1
10364,1
10391,1
10399,1
10416,1
10439,1
10443,1
10449,1
10454,1
10456,1
10461,1
10466,1
10469,1
10480,1
10511,1
10529,1
10535,1
10540,1
10545,1
10546,1
10553,1
10554,1
10594,1
10626,1
10676,1
10765,1
10769,1
10770,1
10785,1
10791,1
10836,1
10848,2
10891,1
10905,1
10986,1
11038,1
11039,1
11088,1
11108,1
11114,1
11128,1
11131,1
11154,1
11155,1
11166,1
11170,1
11174,2
11190,2
11200,1
11211,1
11223,1
11273,1
11288,1
11298,1
11308,1
11314,1
11319,1
11346,1
11353,1
11374,1
11376,1
11379,1
11381,1
11389,1
11461,1
11478,1
11490,1
11508,1
11555,2
11570,1
11573,1
11608,1
11618,1
11624,1
11635,1
11730,1
11733,1
11761,1
11769,2
11778,1
11779,1
11783,1
11811,1
11815,1
11860,1
11894,1
11899,1
11901,1
11915,1
11948,1
11981,1
11993,1
11995,1
12010,1
12015,1
12041,1
12080,1
12098,1
12104,1
12118,1
12136,1
12206,1
12226,1
12229,1
12230,1
12255,1
12301,1
12385,1
12398,1
12414,1
12415,1
12418,1
12454,1
12455,1
12470,1
12476,1
12495,1
12539,1
12545,1
12551,1
12576,1
12651,1
12653,1
12661,1
12695,1
12713,1
12733,1
12734,1
12750,1
12756,2
12770,2
12791,1
12808,1
12810,1
12841,1
12874,1
12885,1
12891,1
12893,1
12916,1
12931,1
12970,1
13053,1
13055,1
13058,1
13064,1
13078,1
13116,1
13186,1
13188,1
13191,1
13223,1
13244,1
13269,1
13284,1
13311,1
13320,1
13335,1
13343,1
13375,1
13411,1
13419,1
13449,1
13455,1
13534,1
13543,1
13561,1
13580,1
13581,1
13595,1
13604,1
13629,2
13645,1
13649,1
13664,1
13668,1
13678,1
13688,1
13700,1
13776,1
13784,1
13789,1
13811,1
13838,1
13889,1
13900,1
13978,1
14008,2
14013,1
14015,1
14040,1
14044,1
14088,1
14113,1
14123,1
14145,1
14156,1
14191,1
14195,1
14209,1
14265,1
14273,1
14281,1
14300,1
14323,1
14351,1
14358,1
14383,1
14396,1
14440,1
14461,1
14478,1
14545,1
14553,1
14591,1
14604,1
14618,3
14638,1
14666,2
14685,1
14691,1
14761,1
14776,1
14789,1
14806,1
14835,1
14860,1
14870,1
14873,1
14898,1
14913,1
14941,1
14985,1
14994,1
15013,2
15015,1
15038,1
15060,1
15075,1
15079,1
15099,1
15155,1
15169,1
15201,1
15206,1
15220,1
15224,1
15276,1
15289,1
15311,1
15318,1
15325,1
15329,1
15393,1
15415,1
15429,1
15436,1
15441,1
15484,1
15490,1
15504,1
15534,1
15560,2
15621,1
15630,1
15658,1
15730,1
15731,1
15765,1
15783,1
15800,2
15808,1
15816,1
15838,1
15849,1
15855,1
15891,1
15920,1
15928,1
15933,1
15940,1
15974,1
15978,1
15988,2
15993,1
16004,1
16013,1
16020,1
16050,1
16068,1
16083,1
16096,1
16098,1
16114,1
16130,1
16155,1
16156,1
16196,1
16211,2
16279,1
16298,1
16335,1
16348,1
16366,1
16370,1
16371,1
16380,1
16391,1
16423,1
16459,1
16465,1
16474,1
16475,1
16493,1
16501,1
16515,1
16531,1
16535,1
16546,1
16575,1
16580,1
16590,1
16611,1
16638,1
16728,1
16774,1
16789,1
16820,1
16841,1
16878,1
16880,1
16884,1
16899,1
16914,1
16945,1
16961,1
17010,1
17040,1
17055,1
17064,1
17076,1
17166,1
17174,1
17196,1
17241,2
17253,1
17268,1
17328,1
17334,1
17374,1
17376,1
17394,1
17405,1
17416,1
17426,1
17439,1
17475,1
17493,1
17584,1
17605,1
17609,1
17614,1
17639,1
17648,1
17685,1
17714,1
17736,1
17775,1
17816,1
17823,1
17839,1
17858,1
17864,1
17894,1
17900,1
17951,1
17956,1
17989,1
18011,1
18084,1
18095,1
18111,1
18123,2
18129,1
18140,1
18146,1
18165,1
18170,2
18186,1
18215,1
18226,1
18238,1
18256,1
18261,1
18275,1
18313,1
18339,1
18354,2
18364,1
18378,1
18380,1
18421,1
18445,1
18449,1
18468,1
18471,1
18480,1
18514,1
18616,1
18631,1
18650,1
18706,1
18711,1
18726,1
18746,1
18748,1
18753,1
18768,1
18789,1
18809,1
18826,1
18845,1
18866,1
18884,1
18910,1
18980,1
19024,1
19046,1
19055,1
19061,1
19068,1
19086,1
19103,1
19130,1
19144,1
19179,1
19180,1
19191,1
19205,1
19224,1
19226,1
19269,1
19288,1
19300,1
19319,1
19339,1
19356,1
19358,1
19360,1
19366,1
19424,1
19459,1
19475,1
19481,1
19494,1
19500,1
19541,1
19585,1
19630,1
19649,1
19681,1
19686,1
19690,1
19691,1
19736,1
19770,1
19774,1
19811,1
19870,1
19900,1
19913,1
19946,1
19970,1
20010,1
20011,1
20040,1
20048,1
20099,1
20143,1
20149,2
20184,1
20186,1
20216,2
20226,1
20235,1
20241,1
20314,1
20318,1
20331,1
20335,1
20339,1
20363,1
20376,1
20400,1
20401,1
20430,1
20450,1
20486,1
20488,1
20499,1
20500,1
20516,1
20518,1
20523,1
20528,1
20543,1
20563,1
20573,1
20616,1
20634,1
20639,1
20663,1
20668,1
20694,1
20698,1
20718,1
20726,1
20775,1
20784,1
20808,2
20841,1
20885,1
20916,1
20926,1
20953,1
20963,1
20979,1
20985,1
20994,1
21028,1
21058,1
21069,1
21085,1
21093,1
21116,1
21135,1
21139,1
21148,1
21156,1
21219,1
21220,1
21230,1
21231,1
21239,1
21265,2
21278,1
21316,1
21350,1
21361,1
21363,2
21364,1
21383,1
21430,1
21449,1
21478,1
21496,1
21511,1
21529,1
21541,1
21543,1
21561,1
21564,1
21573,1
21576,1
21599,1
21626,1
21638,1
21669,1
21675,1
21679,1
21700,1
21701,1
21719,2
21721,1
21729,1
21743,1
21745,1
21806,1
21823,1
21898,1
21908,1
21909,2
21914,1
21916,1
21924,1
21938,1
21941,1
21966,1
21974,1
21988,1
22009,1
22019,1
22073,1
22091,1
22124,1
22131,1
22143,1
22153,1
22201,1
22210,1
22213,1
22215,1
22244,1
22245,1
22276,1
22278,1
22283,1
22349,1
22350,1
22373,1
22404,1
22408,1
22460,1
22463,1
22473,1
22541,1
22544,1
22546,1
22560,1
22565,1
22571,1
22575,1
22611,1
22618,1
22644,1
22661,1
22671,1
22676,1
22685,1
22696,1
22698,1
22709,1
22720,1
22745,1
22763,1
22780,1
22785,1
22798,1
22828,1
22841,1
22856,1
22866,1
22884,1
22888,1
22895,1
22923,1
22933,1
22971,1
22988,1
23008,1
23010,1
23033,1
23043,1
23074,1
23081,1
23110,1
23128,1
23155,1
23158,1
23189,1
23194,1
23199,1
23238,1
23241,1
23245,1
23283,1
23285,1
23293,1
23323,1
23364,1
23385,1
23386,1
23390,1
23398,1
23425,1
23436,1
23445,1
23449,1
23468,2
23496,1
23533,1
23603,1
23646,1
23684,1
23764,1
23773,1
23785,1
23790,1
23803,1
23809,1
23846,1
23891,1
23906,1
23909,1
23916,1
23941,1
23959,1
24014,1
24069,1
24078,1
24080,1
24114,1
24191,1
24205,1
24219,1
24221,1
24258,1
24268,1
24271,1
24294,1
24303,1
24305,1
24318,1
24335,1
24371,1
24386,1
24388,1
24398,1
24424,1
24436,1
24450,1
24465,1
24468,1
24474,1
24496,1
24544,1
24556,1
24603,1
24639,1
24659,1
24700,2
24706,1
24744,1
24748,1
24760,1
24763,1
24764,1
24771,1
24841,1
24844,1
24859,1
24890,1
24895,1
24903,1
24943,1
24945,1
25004,1
25036,1
25041,1
25090,1
25091,1
25104,1
25120,1
25161,1
25165,1
25186,1
25189,1
25211,1
25218,1
25230,1
25231,1
25248,1
25255,1
25259,1
25304,1
25320,1
25343,1
25355,1
25389,1
25391,1
25395,1
25408,1
25489,2
25510,1
25518,1
25526,2
25570,1
25578,1
25606,1
25620,1
25625,1
25629,1
25634,1
25661,1
25700,1
25715,1
25744,1
25766,1
25769,1
25770,1
25771,1
25780,1
25805,1
25820,1
25840,1
25843,1
25870,1
25879,1
25880,1
25886,1
25904,1
25944,1
25960,1
26005,1
26011,1
26020,1
26021,1
26100,1
26110,1
26139,1
26159,1
26209,1
26239,1
26254,1
26300,1
26320,1
26324,1
26339,1
26343,1
26345,1
26346,1
26394,1
26396,1
26419,1
26436,1
26445,1
26459,1
26471,1
26480,1
26490,1
26494,1
26510,1
26511,2
26514,1
26523,1
26533,1
26573,1
26586,1
26589,1
26600,1
26628,1
26646,1
26680,1
26685,1
26754,1
26783,1
26804,1
26836,1
26874,1
26925,1
26960,1
26966,2
26975,1
26983,1
26988,1
27025,1
27044,1
27061,1
27079,2
27119,1
27128,1
27139,1
27179,1
27280,1
27314,1
27330,1
27334,1
27353,1
27370,1
27373,1
27383,1
27399,1
27403,1
27445,1
27453,1
27483,1
27485,1
27489,1
27498,1
27511,1
27521,1
27571,1
27590,1
27619,1
27639,1
27643,1
27695,1
27700,1
27748,1
27779,1
27790,1
27803,1
27808,1
27810,1
27873,1
27891,1
27915,1
27956,1
27981,1
27994,1
28001,1
28011,1
28021,1
28075,1
28113,1
28121,1
28183,1
28187,1
28199,1
28229,1
28238,1
28254,1
28302,1
28329,1
28333,1
28335,1
28372,1
28390,1
28391,1
28399,1
28406,1
28408,1
28433,1
28440,1
28451,1
28465,1
28467,1
28476,1
28484,1
28518,1
28530,1
28543,1
28549,1
28557,1
28571,1
28579,1
28581,1
28582,1
28628,1
28661,1
28732,1
28739,1
28830,1
28840,1
28858,1
28866,1
28881,1
28915,1
28919,1
28934,1
28938,1
28961,1
28966,1
28971,1
28988,1
28999,1
29007,1
29008,1
29014,1
29017,1
29061,1
29074,1
29090,1
29117,1
29154,1
29156,1
29167,1
29203,1
29221,1
29301,1
29313,1
29314,1
29325,1
29327,1
29329,1
29401,1
29405,1
29407,1
29413,1
29467,1
29480,1
29492,1
29506,1
29510,1
29512,1
29521,1
29540,1
29557,1
29565,1
29578,1
29599,1
29605,1
29610,1
29616,1
29627,1
29628,1
29631,1
29641,1
29664,1
29668,2
29677,1
29708,1
29715,1
29719,1
29720,1
29746,1
29755,1
29765,1
29767,1
29772,1
29786,1
29794,1
29807,1
29812,1
29834,2
29891,1
29904,1
29907,1
29914,1
29918,1
29932,1
29955,1
29968,1
29973,1
29981,1
30000,1
30033,1
30036,1
30043,1
30052,1
30054,1
30106,1
30109,1
30113,1
30121,1
30135,1
30143,1
30178,1
30203,1
30221,1
30251,1
30254,1
30280,1
30293,1
30295,1
30326,1
30347,1
30356,1
30368,2
30392,1
30420,1
30448,1
30453,1
30463,1
30472,1
30490,1
30501,1
30526,1
30534,1
30537,1
30575,1
30595,1
30611,1
30653,1
30666,1
30667,1
30707,1
30715,1
30727,1
30734,1
30744,1
30750,1
30760,1
30790,1
30800,1
30814,1
30816,1
30843,1
30895,1
30929,1
30941,1
30977,1
30986,1
30993,1
30997,1
31018,1
31039,1
31043,1
31045,1
31050,1
31086,1
31125,1
31132,1
31174,1
31178,1
31185,1
31201,1
31204,1
31264,1
31271,1
31274,1
31295,1
31314,1
31329,1
31377,1
31386,1
31411,1
31420,1
31448,1
31463,1
31464,1
31467,1
31479,1
31490,1
31542,1
31544,1
31551,1
31555,1
31566,1
31570,1
31571,1
31592,2
31600,1
31617,1
31623,1
31642,1
31658,1
31672,1
31673,1
31678,1
31680,1
31684,1
31749,1
31768,1
31812,1
31849,1
31874,1
31882,1
31900,1
31917,1
31925,1
31926,1
31936,1
31940,1
31965,1
32017,2
32022,1
32039,1
32059,1
32068,1
32075,1
32086,1
32092,1
32096,1
32105,1
32111,1
32137,1
32148,1
32158,1
32169,1
32176,1
32196,1
32218,1
32222,1
32236,1
32239,1
32289,1
32298,1
32316,1
32328,1
32373,1
32377,1
32388,1
32444,1
32473,2
32541,1
32602,1
32612,1
32621,1
32636,1
32643,1
32650,1
32669,1
32697,1
32713,1
32726,1
32759,1
